estimator_name,gene_0,gene_1,gene_2,fpr,tpr,threshold
RandomForest,C7orf16,SFRP2,SLC4A11,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.014925373134328358, 0.08955223880597014, 0.08955223880597014, 0.1044776119402985, 0.1044776119402985, 0.11940298507462686, 0.11940298507462686, 0.13432835820895522, 0.13432835820895522, 0.16417910447761194, 0.16417910447761194, 0.1791044776119403, 0.1791044776119403, 1.0]","[0.0, 0.6593186372745491, 0.6653306613226453, 0.6753507014028056, 0.687374749498998, 0.6933867735470942, 0.6973947895791583, 0.6993987975951904, 0.7034068136272545, 0.7094188376753507, 0.7134268537074149, 0.7194388777555111, 0.7274549098196392, 0.7374749498997996, 0.7414829659318637, 0.7454909819639278, 0.749498997995992, 0.7555110220440882, 0.7595190380761523, 0.7715430861723447, 0.7755511022044088, 0.8016032064128257, 0.8056112224448898, 0.8136272545090181, 0.8176352705410822, 0.8196392785571143, 0.8236472945891784, 0.8476953907815631, 0.8517034068136272, 0.8857715430861723, 0.8897795591182365, 0.9659318637274549, 0.9659318637274549, 0.9739478957915831, 0.9739478957915831, 0.9759519038076152, 0.9759519038076152, 0.9799599198396793, 0.9799599198396793, 0.9899799599198397, 0.9899799599198397, 0.9919839679358717, 0.9919839679358717, 0.9979959919839679, 0.9979959919839679, 1.0, 1.0]","[       inf 1.         0.9975     0.99714286 0.99692308 0.996
 0.995      0.99464286 0.99333333 0.99333333 0.99305556 0.992
 0.99142857 0.98714286 0.98666667 0.986      0.985      0.98333333
 0.98333333 0.97933333 0.97866667 0.97166667 0.97142857 0.96922222
 0.968      0.96766667 0.96509524 0.95266667 0.95166667 0.926
 0.92233333 0.75547186 0.7525     0.71640043 0.6547417  0.643
 0.63269841 0.59149639 0.58022222 0.44869841 0.4423254  0.42925397
 0.42293651 0.35898413 0.34480592 0.33371429 0.03428571]"
RandomForest,MIR921,SFRP2,SLC4A11,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.014925373134328358, 0.1044776119402985, 0.16417910447761194, 0.19402985074626866, 0.22388059701492538, 0.2537313432835821, 0.2835820895522388, 0.29850746268656714, 0.3582089552238806, 0.3880597014925373, 0.43283582089552236, 0.4626865671641791, 0.5373134328358209, 0.5671641791044776, 0.6119402985074627, 0.6567164179104478, 0.7164179104477612, 0.7313432835820896, 0.7611940298507462, 0.7910447761194029, 1.0]","[0.0, 0.8857715430861723, 0.8877755511022044, 0.8917835671342685, 0.8997995991983968, 0.9018036072144289, 0.9258517034068137, 0.9338677354709419, 0.935871743486974, 0.9438877755511023, 0.9478957915831663, 0.9539078156312625, 0.9599198396793587, 0.9679358717434869, 0.9779559118236473, 0.9859719438877755, 0.9979959919839679, 0.9979959919839679, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.98333333 0.975      0.96666667 0.9625
 0.95       0.9375     0.93333333 0.925      0.90833333 0.9
 0.8375     0.825      0.70333333 0.675      0.5625     0.5375
 0.53333333 0.31666667 0.275      0.245      0.24166667 0.23333333
 0.225      0.20833333 0.2        0.19166667 0.1875     0.18333333
 0.10416667 0.1        0.0875     0.0625     0.05       0.04166667
 0.03333333 0.01666667 0.        ]"
RandomForest,C7orf16,SYN2,WISP1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.04477611940298507, 0.08955223880597014, 0.1791044776119403, 0.23880597014925373, 0.2537313432835821, 0.31343283582089554, 0.417910447761194, 0.5671641791044776, 0.7164179104477612, 0.8805970149253731, 1.0]","[0.0, 0.8557114228456913, 0.9118236472945892, 0.9338677354709419, 0.9519038076152304, 0.9579158316633266, 0.9599198396793587, 0.9679358717434869, 0.969939879759519, 0.9739478957915831, 0.9819639278557114, 0.9899799599198397, 0.9959919839679359, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[ inf 1.   0.98 0.96 0.94 0.92 0.9  0.88 0.86 0.84 0.82 0.72 0.62 0.52
 0.4  0.36 0.26 0.2  0.18 0.16 0.12 0.1  0.06 0.04 0.02 0.  ]"
RandomForest,ZNF177,SYN2,WISP1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.04477611940298507, 0.05970149253731343, 0.1044776119402985, 0.16417910447761194, 0.2537313432835821, 0.31343283582089554, 0.3283582089552239, 0.417910447761194, 0.43283582089552236, 0.6119402985074627, 0.6567164179104478, 0.7164179104477612, 1.0]","[0.0, 0.9218436873747495, 0.9238476953907816, 0.9298597194388778, 0.9659318637274549, 0.969939879759519, 0.9779559118236473, 0.9819639278557114, 0.9879759519038076, 0.9899799599198397, 0.9899799599198397, 0.9919839679358717, 0.9959919839679359, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.96666667 0.95       0.9        0.83333333
 0.8        0.76666667 0.75       0.73333333 0.71666667 0.7
 0.63333333 0.43333333 0.4        0.36       0.35       0.3
 0.23333333 0.2        0.18333333 0.15       0.13333333 0.1
 0.05833333 0.03333333 0.        ]"
RandomForest,CFTR,LAMA4,TMEM196,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.014925373134328358, 0.029850746268656716, 0.029850746268656716, 0.04477611940298507, 0.04477611940298507, 0.05970149253731343, 0.05970149253731343, 0.07462686567164178, 0.08955223880597014, 0.13432835820895522, 0.13432835820895522, 0.1791044776119403, 0.1791044776119403, 0.2835820895522388, 0.31343283582089554, 0.43283582089552236, 0.4626865671641791, 0.5671641791044776, 0.5970149253731343, 0.6417910447761194, 0.7313432835820896, 0.7611940298507462, 0.7761194029850746, 0.8208955223880597, 0.8507462686567164, 0.9104477611940298, 0.9402985074626866, 1.0]","[0.0, 0.8316633266533067, 0.8396793587174348, 0.8416833667334669, 0.8577154308617234, 0.8617234468937875, 0.8637274549098196, 0.8677354709418837, 0.8777555110220441, 0.8837675350701403, 0.8857715430861723, 0.8897795591182365, 0.9098196392785571, 0.9138276553106213, 0.9178356713426854, 0.9238476953907816, 0.9378757515030061, 0.9438877755511023, 0.9619238476953907, 0.9619238476953907, 0.9679358717434869, 0.9679358717434869, 0.969939879759519, 0.969939879759519, 0.9799599198396793, 0.9819639278557114, 0.9879759519038076, 0.9879759519038076, 0.9899799599198397, 0.9899799599198397, 0.9979959919839679, 0.9979959919839679, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.98333333 0.98333333 0.975      0.97
 0.96666667 0.96666667 0.95333333 0.95       0.94666667 0.94583333
 0.9        0.89166667 0.88333333 0.88333333 0.85416667 0.82833333
 0.73095238 0.71428571 0.68095238 0.67833333 0.675      0.67
 0.59291667 0.57083333 0.55083333 0.54791667 0.54583333 0.50916667
 0.48       0.445      0.40583333 0.32666667 0.2875     0.16
 0.15       0.105      0.1        0.0875     0.0625     0.06
 0.05833333 0.04166667 0.025      0.02       0.0125     0.        ]"
RandomForest,SYN2,LAMA4,TMEM196,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.014925373134328358, 0.029850746268656716, 0.029850746268656716, 0.04477611940298507, 0.04477611940298507, 0.05970149253731343, 0.05970149253731343, 0.07462686567164178, 0.08955223880597014, 0.13432835820895522, 0.13432835820895522, 0.1791044776119403, 0.1791044776119403, 0.2835820895522388, 0.31343283582089554, 0.43283582089552236, 0.4626865671641791, 0.5671641791044776, 0.5970149253731343, 0.6417910447761194, 0.7313432835820896, 0.7611940298507462, 0.7761194029850746, 0.8208955223880597, 0.8507462686567164, 0.9104477611940298, 0.9402985074626866, 1.0]","[0.0, 0.8316633266533067, 0.8396793587174348, 0.8416833667334669, 0.8577154308617234, 0.8617234468937875, 0.8637274549098196, 0.8677354709418837, 0.8777555110220441, 0.8837675350701403, 0.8857715430861723, 0.8897795591182365, 0.9098196392785571, 0.9138276553106213, 0.9178356713426854, 0.9238476953907816, 0.9378757515030061, 0.9438877755511023, 0.9619238476953907, 0.9619238476953907, 0.9679358717434869, 0.9679358717434869, 0.969939879759519, 0.969939879759519, 0.9799599198396793, 0.9819639278557114, 0.9879759519038076, 0.9879759519038076, 0.9899799599198397, 0.9899799599198397, 0.9979959919839679, 0.9979959919839679, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.98333333 0.98333333 0.975      0.97
 0.96666667 0.96666667 0.95333333 0.95       0.94666667 0.94583333
 0.9        0.89166667 0.88333333 0.88333333 0.85416667 0.82833333
 0.73095238 0.71428571 0.68095238 0.67833333 0.675      0.67
 0.59291667 0.57083333 0.55083333 0.54791667 0.54583333 0.50916667
 0.48       0.445      0.40583333 0.32666667 0.2875     0.16
 0.15       0.105      0.1        0.0875     0.0625     0.06
 0.05833333 0.04166667 0.025      0.02       0.0125     0.        ]"
RandomForest,HCK,SBK2,WISP1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.014925373134328358, 0.029850746268656716, 0.08955223880597014, 0.31343283582089554, 0.34328358208955223, 0.373134328358209, 0.44776119402985076, 0.4626865671641791, 0.5223880597014925, 0.5970149253731343, 0.6268656716417911, 0.7611940298507462, 0.7761194029850746, 0.8059701492537313, 0.8208955223880597, 1.0]","[0.0, 0.87374749498998, 0.875751503006012, 0.8857715430861723, 0.8937875751503006, 0.8957915831663327, 0.935871743486974, 0.9418837675350702, 0.9478957915831663, 0.9498997995991983, 0.9599198396793587, 0.9639278557114228, 0.9719438877755511, 0.9739478957915831, 0.9779559118236473, 0.9979959919839679, 0.9979959919839679, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.9875     0.975      0.96666667 0.95833333
 0.95       0.91666667 0.91666667 0.90833333 0.9        0.875
 0.85       0.83333333 0.81666667 0.59166667 0.52083333 0.5125
 0.425      0.375      0.155      0.15       0.10833333 0.1
 0.1        0.08333333 0.075      0.05833333 0.05       0.03333333
 0.025      0.01666667 0.        ]"
RandomForest,PTPRN,SBK2,WISP1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029850746268656716, 0.08955223880597014, 0.11940298507462686, 0.14925373134328357, 0.22388059701492538, 0.26865671641791045, 0.3283582089552239, 0.417910447761194, 0.4626865671641791, 0.6417910447761194, 0.7611940298507462, 0.7910447761194029, 0.8805970149253731, 1.0]","[0.0, 0.8216432865731463, 0.8877755511022044, 0.9178356713426854, 0.9338677354709419, 0.9539078156312625, 0.9659318637274549, 0.9679358717434869, 0.9719438877755511, 0.9779559118236473, 0.9799599198396793, 0.9839679358717435, 0.9919839679358717, 0.9979959919839679, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[ inf 1.   0.98 0.96 0.94 0.92 0.9  0.88 0.86 0.84 0.82 0.8  0.7  0.68
 0.66 0.4  0.28 0.24 0.2  0.18 0.16 0.14 0.12 0.1  0.08 0.06 0.04 0.02
 0.  ]"
RandomForest,HCK,LAMA4,SIM1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.014925373134328358, 0.029850746268656716, 0.029850746268656716, 0.04477611940298507, 0.04477611940298507, 0.1044776119402985, 0.1044776119402985, 0.1791044776119403, 0.1791044776119403, 0.22388059701492538, 0.22388059701492538, 0.2537313432835821, 0.2537313432835821, 0.417910447761194, 0.47761194029850745, 0.5223880597014925, 0.5970149253731343, 0.6268656716417911, 0.6567164179104478, 0.6865671641791045, 0.7164179104477612, 0.746268656716418, 0.835820895522388, 0.8805970149253731, 0.8955223880597015, 1.0]","[0.0, 0.7835671342685371, 0.7855711422845691, 0.7915831663326653, 0.7955911823647295, 0.8076152304609219, 0.8216432865731463, 0.8256513026052105, 0.8577154308617234, 0.8617234468937875, 0.8717434869739479, 0.875751503006012, 0.8837675350701403, 0.8857715430861723, 0.8997995991983968, 0.9018036072144289, 0.9078156312625251, 0.9098196392785571, 0.9318637274549099, 0.9498997995991983, 0.9539078156312625, 0.9619238476953907, 0.9619238476953907, 0.9759519038076152, 0.9759519038076152, 0.9859719438877755, 0.9859719438877755, 0.9899799599198397, 0.9899799599198397, 0.9919839679358717, 0.9919839679358717, 0.9939879759519038, 0.9939879759519038, 0.9959919839679359, 0.9959919839679359, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.9875     0.98571429 0.98333333 0.98
 0.975      0.96071429 0.96       0.95333333 0.95       0.94166667
 0.9375     0.93333333 0.93       0.92666667 0.92       0.90333333
 0.9        0.83126984 0.82222222 0.81666667 0.81333333 0.76
 0.75833333 0.68333333 0.66888889 0.61571429 0.54571429 0.53560606
 0.46055556 0.45535714 0.38917749 0.34166667 0.3325     0.31083333
 0.15       0.13333333 0.125      0.10833333 0.1        0.09166667
 0.08666667 0.07619048 0.07       0.04166667 0.03333333 0.02
 0.        ]"
RandomForest,HCK,LAMA4,MIR921,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.014925373134328358, 0.029850746268656716, 0.029850746268656716, 0.05970149253731343, 0.05970149253731343, 0.08955223880597014, 0.08955223880597014, 0.1044776119402985, 0.1044776119402985, 0.11940298507462686, 0.11940298507462686, 0.14925373134328357, 0.14925373134328357, 0.16417910447761194, 0.16417910447761194, 0.1791044776119403, 0.1791044776119403, 0.23880597014925373, 0.23880597014925373, 0.2537313432835821, 0.2537313432835821, 0.29850746268656714, 0.29850746268656714, 0.3582089552238806, 0.3582089552238806, 0.6417910447761194, 0.6417910447761194, 0.6567164179104478, 0.6865671641791045, 0.7910447761194029, 0.8208955223880597, 0.8507462686567164, 1.0]","[0.0, 0.7975951903807615, 0.8016032064128257, 0.8076152304609219, 0.8276553106212425, 0.843687374749499, 0.8557114228456913, 0.8597194388777555, 0.8657314629258517, 0.8697394789579158, 0.8777555110220441, 0.8817635270541082, 0.8877755511022044, 0.8937875751503006, 0.8957915831663327, 0.9038076152304609, 0.9118236472945892, 0.9138276553106213, 0.9198396793587175, 0.9218436873747495, 0.9258517034068137, 0.9318637274549099, 0.9318637274549099, 0.9338677354709419, 0.9378757515030061, 0.9539078156312625, 0.9539078156312625, 0.9559118236472945, 0.9559118236472945, 0.9599198396793587, 0.9599198396793587, 0.9659318637274549, 0.9659318637274549, 0.9719438877755511, 0.9719438877755511, 0.9759519038076152, 0.9759519038076152, 0.9799599198396793, 0.9799599198396793, 0.9859719438877755, 0.9859719438877755, 0.9879759519038076, 0.9879759519038076, 0.9899799599198397, 0.9899799599198397, 0.9939879759519038, 0.9939879759519038, 0.9959919839679359, 0.9959919839679359, 0.9979959919839679, 0.9979959919839679, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[       inf 1.         0.98333333 0.98333333 0.975      0.96666667
 0.96       0.95714286 0.955      0.95454545 0.94285714 0.93333333
 0.925      0.92       0.91666667 0.91       0.90454545 0.90142857
 0.9        0.89666667 0.89166667 0.86666667 0.86       0.85732323
 0.855      0.8017316  0.758557   0.75277778 0.73060606 0.72227273
 0.70666667 0.65611111 0.65142857 0.62849206 0.62142857 0.5984632
 0.59333333 0.57642857 0.57349206 0.51948413 0.51006494 0.49738095
 0.48285714 0.47309524 0.46948413 0.44809524 0.36809524 0.32428571
 0.28055556 0.26428571 0.12333333 0.12       0.11309524 0.10833333
 0.07261905 0.06785714 0.03333333 0.        ]"
